id,post_datetime,post_date,post_time,zero_updated,voltage_l1_l12,voltage_l2_l23,voltage_l3_l31,current_l1,current_l2,current_l3,kw_l1,kw_l2,kw_l3,kvar_l1,kvar_l2,kvar_l3,kva_l1,kva_l2,kva_l3,power_factor_l1,power_factor_l2,power_factor_l3,total_kw,total_kvar,total_kva,total_pf,avg_frequency,neutral_current,volt_thd_l1_l12,volt_thd_l2_l23,volt_thd_l3_l31,current_thd_l1,current_thd_l2,current_thd_l3,current_tdd_l1,current_tdd_l2,current_tdd_l3,kwh_import,kwh_export,kvarh_import,kvah_total,max_amp_demand_l1,max_amp_demand_l2,max_amp_demand_l3,max_sliding_window_kw_demand,accum_kw_demand,max_sliding_window_kva_demand,present_sliding_window_kw_demand,present_sliding_window_kva_demand,accum_kva_demand,pf_import_at_maximum_kva_sliding_window_demand,client,branch,device
12714405,2025-03-01T14:15:08,2025-03-01,14:15:08,false,232.4,231.5,231.4,14.4,54,20.4,2.6,4.4,4.4,-1.7,-1.6,-0.7,0.022146507666098807,0.03747870528109029,0.03747870528109029,0,0,0,19.6,-4.1,0.16695059625212946,117.4,0,0,0,0,0,0,0,0,0,0,0,7443.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714436,2025-03-01T14:20:08,2025-03-01,14:20:08,false,232.5,231.3,231.5,14.4,54,19.2,2.6,4.2,4.2,-1.7,-1.1,-0.8,0.022071307300509338,0.035653650254668934,0.035653650254668934,0,0,0,19.3,-3.7,0.1638370118845501,117.8,0,0,0,0,0,0,0,0,0,0,0,7444.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714488,2025-03-01T14:25:09,2025-03-01,14:25:09,false,232.6,231.3,231.6,14.4,51.6,19.2,2.8,4.2,4.2,-1.7,-1.1,-0.8,0.023769100169779286,0.035653650254668934,0.035653650254668934,0,0,0,18.7,-3.6,0.15874363327674024,117.8,0,0,0,0,0,0,0,0,0,0,0,7447.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714519,2025-03-01T14:30:09,2025-03-01,14:30:09,false,232.2,231.3,231.5,14.4,49.2,19.2,2.8,4.2,4.2,-1.7,-1.1,-0.8,0.023809523809523808,0.03571428571428572,0.03571428571428572,0,0,0,18.4,-3.6,0.1564625850340136,117.6,0,0,0,0,0,0,0,0,0,0,0,7448.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714571,2025-03-01T14:35:09,2025-03-01,14:35:09,false,232.4,231.4,231.4,14.4,51.6,19.2,2.8,4.2,4.2,-1.7,-1.1,-0.8,0.023789294817332197,0.0356839422259983,0.0356839422259983,0,0,0,18.7,-3.7,0.1588785046728972,117.7,0,0,0,0,0,0,0,0,0,0,0,7449.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714601,2025-03-01T14:40:09,2025-03-01,14:40:09,false,232.6,231.3,231.6,14.4,50.4,19.2,2.6,4.2,4.2,-1.7,-1.1,-0.8,0.022108843537414966,0.03571428571428572,0.03571428571428572,0,0,0,18.6,-3.7,0.15816326530612246,117.6,0,0,0,0,0,0,0,0,0,0,0,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714653,2025-03-01T14:45:08,2025-03-01,14:45:08,false,232.5,231.3,231.6,14.4,51.6,19.2,2.8,4.2,4.2,-1.7,-1.1,-0.8,0.023789294817332197,0.0356839422259983,0.0356839422259983,0,0,0,18.7,-3.7,0.1588785046728972,117.7,0,0,0,0,0,0,0,0,0,0,0,7453.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714684,2025-03-01T14:50:08,2025-03-01,14:50:08,false,232,231.4,231.3,14.4,46.8,19.2,2.6,4.2,4.2,-1.7,-1.2,-0.8,0.022203245089666954,0.035866780529462,0.035866780529462,0,0,0,17.5,-3.8,0.14944491887275832,117.1,0,0,0,0,0,0,0,0,0,0,0,7454.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714736,2025-03-01T14:55:08,2025-03-01,14:55:08,false,232.4,231.4,231.5,14.4,50.4,19.2,2.6,4.2,4.2,-1.7,-1.2,-0.8,0.022127659574468085,0.03574468085106383,0.03574468085106383,0,0,0,18.5,-3.8,0.1574468085106383,117.5,0,0,0,0,0,0,0,0,0,0,0,7456.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714837,2025-03-01T15:05:08,2025-03-01,15:05:08,false,232.5,231.4,231.6,14.4,50.4,20.4,2.6,4.6,4.6,-1.7,-1.2,-0.8,0.022108843537414966,0.0391156462585034,0.0391156462585034,0,0,0,18.8,-3.8,0.1598639455782313,117.6,0,0,0,0,0,0,0,0,0,0,0,7459.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714861,2025-03-01T15:10:08,2025-03-01,15:10:08,false,232.7,231.4,231.7,14.4,51.6,19.2,2.6,4.2,4.2,-1.7,-1.2,-0.8,0.022108843537414966,0.03571428571428572,0.03571428571428572,0,0,0,18.6,-3.7,0.15816326530612246,117.6,0,0,0,0,0,0,0,0,0,0,0,7460.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714909,2025-03-01T15:15:08,2025-03-01,15:15:08,false,232.7,231.5,231.5,14.4,50.4,19.2,2.6,4.2,4.2,-1.7,-1.1,-0.8,0.022127659574468085,0.03574468085106383,0.03574468085106383,0,0,0,18.6,-3.7,0.15829787234042555,117.5,0,0,0,0,0,0,0,0,0,0,0,7462.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714938,2025-03-01T15:20:08,2025-03-01,15:20:08,false,232.4,231.4,231.6,14.4,50.4,19.2,2.6,4.2,4.2,-1.7,-1.3,-0.8,0.02218430034129693,0.03583617747440273,0.03583617747440273,0,0,0,18.5,-4,0.15784982935153583,117.2,0,0,0,0,0,0,0,0,0,0,0,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12714992,2025-03-01T15:25:08,2025-03-01,15:25:08,false,232.7,231.4,231.6,14.4,45.6,19.2,2.6,4.2,4.2,-1.7,-1.3,-0.8,0.022241231822070145,0.03592814371257485,0.03592814371257485,0,0,0,17.2,-4,0.14713430282292556,116.9,0,0,0,0,0,0,0,0,0,0,0,7465.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715023,2025-03-01T15:30:08,2025-03-01,15:30:08,false,232.2,231.5,231.4,14.4,49.2,19.2,2.6,4.2,4.2,-1.7,-1.4,-0.8,0.022222222222222223,0.0358974358974359,0.0358974358974359,0,0,0,18,-4.1,0.15384615384615385,117,0,0,0,0,0,0,0,0,0,0,0,7466.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715077,2025-03-01T15:35:08,2025-03-01,15:35:08,false,232.3,231.4,231.5,14.4,48,19.2,2.6,4.2,4.2,-1.7,-1.4,-0.8,0.022222222222222223,0.0358974358974359,0.0358974358974359,0,0,0,17.9,-4.1,0.15299145299145298,117,0,0,0,0,0,0,0,0,0,0,0,7468.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715105,2025-03-01T15:40:08,2025-03-01,15:40:08,false,232.2,231.4,231.4,14.4,34.8,19.2,2.6,4.1,4.1,-1.7,-1.7,-0.8,0.022608695652173914,0.035652173913043476,0.035652173913043476,0,0,0,14.6,-4.3,0.12695652173913044,115,0,0,0,0,0,0,0,0,0,0,0,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715154,2025-03-01T15:45:08,2025-03-01,15:45:08,false,232.1,231.5,231.5,14.4,38.4,19.2,2.6,4.1,4.1,-1.7,-1.7,-0.8,0.022530329289428077,0.03552859618717504,0.03552859618717504,0,0,0,15.4,-4.3,0.1334488734835355,115.4,0,0,0,0,0,0,0,0,0,0,0,7471.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715179,2025-03-01T15:50:08,2025-03-01,15:50:08,false,232.2,231.6,231.4,18,38.4,19.2,3.7,4.1,4.1,-1.6,-1.7,-0.8,0.03178694158075601,0.035223367697594495,0.035223367697594495,0,0,0,16.6,-4.1,0.14261168384879724,116.4,0,0,0,0,0,0,0,0,0,0,0,7472.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715227,2025-03-01T15:55:08,2025-03-01,15:55:08,false,232.2,231.4,231.5,14.4,34.8,19.2,2.6,4.2,4.2,-1.7,-1.7,-0.8,0.022608695652173914,0.036521739130434785,0.036521739130434785,0,0,0,14.6,-4.3,0.12695652173913044,115,0,0,0,0,0,0,0,0,0,0,0,7473.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715295,2025-03-01T16:05:08,2025-03-01,16:05:08,false,232.1,231.4,231.4,14.4,38.4,18,2.6,4.1,4.1,-1.7,-1.4,-0.7,0.022452504317789293,0.03540587219343696,0.03540587219343696,0,0,0,15.4,-4.1,0.13298791018998274,115.8,0,0,0,0,0,0,0,0,0,0,0,7476,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715321,2025-03-01T16:10:08,2025-03-01,16:10:08,false,232.2,231.5,231.4,14.4,34.8,18,2.6,4.1,4.1,-1.7,-1.6,-0.8,0.022549869904596707,0.03555941023417172,0.03555941023417172,0,0,0,14.5,-4.2,0.12575888985255854,115.3,0,0,0,0,0,0,0,0,0,0,0,7477.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715378,2025-03-01T16:15:08,2025-03-01,16:15:08,false,232.1,231.4,231.4,14.4,39.6,18,2.6,4.1,4.1,-1.7,-1.6,-0.7,0.022433132010353754,0.035375323554788604,0.035375323554788604,0,0,0,15.5,-4.1,0.13373597929249353,115.9,0,0,0,0,0,0,0,0,0,0,0,7478.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715412,2025-03-01T16:20:08,2025-03-01,16:20:08,false,232.6,231.5,231.6,14.4,38.4,20.4,2.6,4.4,4.4,-1.7,-1.6,-0.8,0.02247191011235955,0.03802938634399309,0.03802938634399309,0,0,0,15.6,-4.2,0.1348314606741573,115.7,0,0,0,0,0,0,0,0,0,0,0,7480.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715540,2025-03-01T16:35:08,2025-03-01,16:35:08,false,232.7,231.6,231.6,14.4,37.2,18,2.6,4,4,-1.7,-1.6,-0.7,0.02249134948096886,0.03460207612456748,0.03460207612456748,0,0,0,15.1,-4.2,0.13062283737024222,115.6,0,0,0,0,0,0,0,0,0,0,0,7484.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715568,2025-03-01T16:40:08,2025-03-01,16:40:08,false,232.5,231.5,231.7,14.4,34.8,18,2.6,4.1,4.1,-1.9,-1.6,-0.8,0.02264808362369338,0.03571428571428571,0.03571428571428571,0,0,0,14.4,-4.3,0.1254355400696864,114.8,0,0,0,0,0,0,0,0,0,0,0,7485.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715620,2025-03-01T16:45:08,2025-03-01,16:45:08,false,232,231.4,231.7,30,40.8,18,6.7,4.1,4.1,-1.1,-1.4,-0.7,0.05668358714043993,0.03468697123519458,0.03468697123519458,0,0,0,19.9,-3.4,0.16835871404399322,118.2,0,0,0,0,0,0,0,0,0,0,0,7486.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715648,2025-03-01T16:50:08,2025-03-01,16:50:08,false,231.9,231.5,231.6,28.8,38.4,18,6.5,4,4,-1.1,-1.4,-0.7,0.0550381033022862,0.03386960203217612,0.03386960203217612,0,0,0,19.2,-3.5,0.1625740897544454,118.1,0,0,0,0,0,0,0,0,0,0,0,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12715701,2025-03-01T16:55:08,2025-03-01,16:55:08,false,232.2,231.5,231.5,14.4,33.6,18,2.6,4,4,-1.9,-1.6,-0.8,0.02264808362369338,0.03484320557491289,0.03484320557491289,0,0,0,14.3,-4.3,0.12456445993031359,114.8,0,0,0,0,0,0,0,0,0,0,0,7489.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716214,2025-03-01T18:05:08,2025-03-01,18:05:08,false,232.1,231.7,231.4,14.4,39.6,18,2.6,4,4,-1.7,-1.6,-0.8,0.022433132010353754,0.03451251078515962,0.03451251078515962,0,0,0,15.5,-4.1,0.13373597929249353,115.9,0,0,0,0,0,0,0,0,0,0,0,7507.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716238,2025-03-01T18:10:08,2025-03-01,18:10:08,false,232.4,231.6,231.6,14.4,43.2,20.4,2.6,4.4,4.4,-1.7,-1.6,-0.8,0.022317596566523604,0.037768240343347644,0.037768240343347644,0,0,0,16.9,-4.1,0.14506437768240343,116.5,0,0,0,0,0,0,0,0,0,0,0,7508.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716311,2025-03-01T18:15:08,2025-03-01,18:15:08,false,232.5,231.6,231.6,14.4,39.6,18,2.6,4,4,-1.7,-1.6,-0.8,0.022433132010353754,0.03451251078515962,0.03451251078515962,0,0,0,15.6,-4.1,0.1345987920621225,115.9,0,0,0,0,0,0,0,0,0,0,0,7509.6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716335,2025-03-01T18:20:08,2025-03-01,18:20:08,false,232.6,231.6,231.7,14.4,40.8,18,2.6,4.1,4.1,-1.7,-1.6,-0.8,0.022413793103448276,0.03534482758620689,0.03534482758620689,0,0,0,16.1,-4.2,0.13879310344827586,116,0,0,0,0,0,0,0,0,0,0,0,7510.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716385,2025-03-01T18:25:08,2025-03-01,18:25:08,false,231.7,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716410,2025-03-01T18:30:08,2025-03-01,18:30:08,false,231.8,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716460,2025-03-01T18:35:08,2025-03-01,18:35:08,false,231.8,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716485,2025-03-01T18:40:08,2025-03-01,18:40:08,false,231.8,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716559,2025-03-01T18:50:08,2025-03-01,18:50:08,false,231.8,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12716610,2025-03-01T18:55:08,2025-03-01,18:55:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717064,2025-03-01T20:05:08,2025-03-01,20:05:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717098,2025-03-01T20:10:08,2025-03-01,20:10:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717148,2025-03-01T20:15:09,2025-03-01,20:15:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717177,2025-03-01T20:20:08,2025-03-01,20:20:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717228,2025-03-01T20:25:08,2025-03-01,20:25:08,false,231.8,231.4,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717259,2025-03-01T20:30:08,2025-03-01,20:30:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717307,2025-03-01T20:35:08,2025-03-01,20:35:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717379,2025-03-01T20:45:09,2025-03-01,20:45:09,false,231.8,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717405,2025-03-01T20:50:09,2025-03-01,20:50:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717453,2025-03-01T20:55:09,2025-03-01,20:55:09,false,231.9,231.6,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717522,2025-03-01T21:05:08,2025-03-01,21:05:08,false,231.8,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717595,2025-03-01T21:15:09,2025-03-01,21:15:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717622,2025-03-01T21:20:09,2025-03-01,21:20:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717672,2025-03-01T21:25:09,2025-03-01,21:25:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717700,2025-03-01T21:30:08,2025-03-01,21:30:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717749,2025-03-01T21:35:09,2025-03-01,21:35:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717777,2025-03-01T21:40:09,2025-03-01,21:40:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717830,2025-03-01T21:45:09,2025-03-01,21:45:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717858,2025-03-01T21:50:09,2025-03-01,21:50:09,false,231.9,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12717911,2025-03-01T21:55:08,2025-03-01,21:55:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718061,2025-03-01T22:15:08,2025-03-01,22:15:08,false,231.9,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718108,2025-03-01T22:20:09,2025-03-01,22:20:09,false,231.9,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718160,2025-03-01T22:25:09,2025-03-01,22:25:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718190,2025-03-01T22:30:09,2025-03-01,22:30:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718241,2025-03-01T22:35:08,2025-03-01,22:35:08,false,231.8,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718271,2025-03-01T22:40:08,2025-03-01,22:40:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718325,2025-03-01T22:45:08,2025-03-01,22:45:08,false,231.9,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718353,2025-03-01T22:50:09,2025-03-01,22:50:09,false,231.9,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718406,2025-03-01T22:55:09,2025-03-01,22:55:09,false,231.9,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718477,2025-03-01T23:05:09,2025-03-01,23:05:09,false,231.8,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718507,2025-03-01T23:10:09,2025-03-01,23:10:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718565,2025-03-01T23:15:09,2025-03-01,23:15:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718595,2025-03-01T23:20:09,2025-03-01,23:20:09,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718647,2025-03-01T23:25:09,2025-03-01,23:25:09,false,231.9,231.6,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718677,2025-03-01T23:30:09,2025-03-01,23:30:09,false,231.9,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718730,2025-03-01T23:35:08,2025-03-01,23:35:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718760,2025-03-01T23:40:08,2025-03-01,23:40:08,false,231.8,231.5,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718812,2025-03-01T23:45:08,2025-03-01,23:45:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718842,2025-03-01T23:50:08,2025-03-01,23:50:08,false,231.8,231.5,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12718895,2025-03-01T23:55:08,2025-03-01,23:55:08,false,231.8,231.6,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12719079,2025-03-02T01:05:09,2025-03-02,01:05:09,false,231.8,231.5,231.7,15.6,36,18,2.9,4,4,-1.8,-2,-0.7,0.025349650349650348,0.03496503496503496,0.03496503496503496,0,0,0,15,-4.7,0.13111888111888112,114.4,0,0,0,0,0,0,0,0,0,0,0,7516.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12719138,2025-03-02T01:10:09,2025-03-02,01:10:09,false,232,231.5,231.7,15.6,36,18,2.9,4,4,-1.8,-2,-0.7,0.025349650349650348,0.03496503496503496,0.03496503496503496,0,0,0,15,-4.7,0.13111888111888112,114.4,0,0,0,0,0,0,0,0,0,0,0,7518,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12719195,2025-03-02T01:15:09,2025-03-02,01:15:09,false,231.7,231.5,231.6,15.6,36,18,2.9,4,4,-1.8,-2.2,-0.7,0.02543859649122807,0.03508771929824561,0.03508771929824561,0,0,0,14.9,-4.8,0.1307017543859649,114,0,0,0,0,0,0,0,0,0,0,0,7519.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
12719226,2025-03-02T01:20:09,2025-03-02,01:20:09,false,232.2,231.6,231.7,15.6,36,18,2.9,4,4,-1.8,-2.2,-0.7,0.02546093064091308,0.03511852502194908,0.03511852502194908,0,0,0,14.9,-4.8,0.13081650570676032,113.9,0,0,0,0,0,0,0,0,0,0,0,7520.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,300
